通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
5901	2021	baz	baz			
5909	2024	baz	baz			
3025	2034	baz	baz			
4929	2035	baz	baz			
5949	2058	baz	baz			
5220	4004	baz	baz			
5230	4008	baz	baz			
5244	4014	baz	baz			
5971	3004	wa	baz			
5099	3010	wa	baz			
3446	3027	wa	baz			
5174	3032	wa	baz			
5196	3045	wa	baz			
5644	8011	baţl	baţl			
5813	1029	baq	baq			
2645	1033	baq	baq			
2496	1014	baqy	baq			
379	1051	bala	bala			
933	2065	bala	bala			
1186	3039	bala	bala			
1815	5056	bala	bala			
3400	3017	balay	bala			
3413	3021	balay	bala			
5444	5042	balay	bala			
4047	5054	balay	bala			
4194	6013	balay	bala			
1106	3028	bla	bala			
319	1038	balle	balle			
2704	1043	balle	balle			
365	1049	balle	balle			
223	1029	baem	baem			
1181	3038	baem	baem			
3801	4035	baem	baem			
1881	6002	baem	baem			
2007	7004	baem	baem			
2621	1030	bayd	baystn			
2727	1051	bayd	baystn			
3657	4019	bayd	baystn			
4177	6009	bayd	baystn			
4406	9010	bayd	baystn			
4449	9017	bayd	baystn			
2798	2002	bče	bče			
3187	2052	bče	bče			
3315	3002	bče	bče			
4245	7004	bče	bče			
4372	9003	bče	bče			
5666	9006	bče	bče			
4392	9007	bče	bče			
5906	2024	bče ea	bče			
3380	3012	bče ea	bče			
6247	9004	bče eay	bče			
6131	9009	bče eay	bče			
4421	9014	bče eay	bče			
6155	9020	bče eay	bče			
6078	5060	bdn	bdn			
2486	1011	br	br			
4658	1020	br	br			
4689	1030	br	br			
4850	2012	br	br			
2880	2013	br	br			
4973	2046	wr	br			
3823	4038	wr	br			
3168	2051	bray	bray			
3204	2055	bray	bray			
3612	4011	bray	bray			
5442	5041	bray	bray			
2211	9014	bray	bray			
4514	10002	bray	bray			
1545	5004	brxwrd	brxwrdn			
1606	5016	brxwrd	brxwrdn			
1644	5024	brxwrd	brxwrdn			
282	1033	brdaštnd	brdaštn			
3938	5029	brd	brdn			
3032	2035	brd	brdn			
5503	5063	brd	brdn			
774	2050	brd	brdn			
922	2063	brd	brdn			
1017	3012	brd	brdn			
3397	3016	brd	brdn			
1227	3043	brd	brdn			
798	2053	brde	brdn			
5653	9001	mybrdn	brdn			
1435	4031	mybre	brdn			
1504	4039	mybre	brdn			
2625	1031	brgrdm	brgštn			
2309	10006	brgšt	brgštn			
2348	10012	brgšt	brgštn			
2391	10018	brgšt	brgštn			
2401	10020	brgšt	brgštn			
4331	8010	brgšt	brgštn			
4334	8010	brgšt	brgštn			
4890	2023	brgšt	brgštn			
2794	2002	bz	bz			
2795	2002	bz	bz			
4799	2004	bz	bz			
4800	2004	bz	bz			
5878	2010	bz	bz			
5879	2010	bz	bz			
545	2016	bz	bz			
546	2016	bz	bz			
2957	2023	bz	bz			
2958	2023	bz	bz			
3039	2036	bz	bz			
3040	2036	bz	bz			
4946	2040	bz	bz			
4947	2040	bz	bz			
5933	2046	bz	bz			
4989	2048	bz	bz			
4990	2048	bz	bz			
3142	2050	bz	bz			
3143	2050	bz	bz			
803	2054	bz	bz			
5010	2054	bz	bz			
5011	2054	bz	bz			
3262	2061	bz	bz			
3267	2062	bz	bz			
3268	2062	bz	bz			
3281	2062	bz	bz			
3282	2062	bz	bz			
3297	2063	bz	bz			
3298	2063	bz	bz			
5967	3002	bz	bz			
5968	3002	bz	bz			
6223	3004	bz	bz			
6224	3004	bz	bz			
5135	3021	bz	bz			
5136	3021	bz	bz			
5143	3024	bz	bz			
5144	3024	bz	bz			
5987	3027	bz	bz			
5988	3027	bz	bz			
5180	3037	bz	bz			
5181	3037	bz	bz			
5182	3039	bz	bz			
5183	3039	bz	bz			
1215	3042	bz	bz			
3556	4001	bze	bz			
3566	4002	bze	bz			
3647	4018	bze	bz			
1431	4031	bze	bz			
3792	4033	bze	bz			
1454	4034	bze	bz			
3932	5027	bzrgtryn	bzrg			
4718	1033	bzrgy	bzrg			
4050	5055	bzrgy	bzrg			
834	2057	bst	bstn			
1719	5039	bst	bstn			
3985	5040	bst	bstn			
293	1034	bstn	bstn			
4920	2031	b'd	b'd			
660	2032	b'd	b'd			
2094	8011	b'd	b'd			
2110	8012	b'd	b'd			
2179	9010	b'd	b'd			
2249	9022	b'd	b'd			
4527	10004	b'd	b'd			
2362	10014	b'd	b'd			
2453	1006	b'd	b'd			
227	1030	b'd	b'd			
406	1055	b'd	b'd			
2775	1055	b'd	b'd			
413	1056	b'd	b'd			
418	1056	b'd	b'd			
1904	6006	b'da˝	b'da			
1938	6012	b'da˝	b'da			
2021	7006	b'da˝	b'da			
5496	5063	bŕye	bŕye			
4541	10006	bla	bla			
5514	5065	bla´y	bla			
2735	1051	blnd	blnd			
3398	3017	blnd	blnd			
3071	2040	blndy	blnd			
3414	3021	blndy	blndy			
4443	9016	ble	ble			
6152	9019	ble	ble			
6154	9019	ble	ble			
2243	9021	ble	ble			
5710	9021	ble	ble			
2608	1030	blwzay	blwz			
5101	3010	bna°	bna°			
3450	3027	bna°	bna°			
3501	3038	bna°	bna°			
3728	4026	bnay	bna°			
6307	1005	be	be			
2455	1006	be	be			
2473	1011	be	be			
2504	1014	be	be			
2514	1017	be	be			
4654	1019	be	be			
2542	1022	be	be			
2557	1027	be	be			
2576	1028	be	be			
2598	1030	be	be			
4702	1031	be	be			
2637	1032	be	be			
2675	1035	be	be			
2692	1041	be	be			
2712	1046	be	be			
4791	1055	be	be			
6182	1055	be	be			
2801	2004	be	be			
2803	2004	be	be			
2807	2004	be	be			
4811	2005	be	be			
5869	2005	be	be			
2861	2010	be	be			
4848	2012	be	be			
2908	2016	be	be			
5890	2016	be	be			
4895	2024	be	be			
3042	2036	be	be			
4949	2040	be	be			
3082	2041	be	be			
4963	2042	be	be			
3098	2043	be	be			
5935	2046	be	be			
3127	2047	be	be			
4996	2049	be	be			
3179	2052	be	be			
6217	2061	be	be			
3306	2064	be	be			
3308	2064	be	be			
5079	3004	be	be			
5081	3004	be	be			
5083	3004	be	be			
3419	3022	be	be			
5141	3023	be	be			
3505	3038	be	be			
3535	3044	be	be			
3551	3046	be	be			
3553	3047	be	be			
3569	4002	be	be			
5211	4003	be	be			
6005	4003	be	be			
5288	4023	be	be			
5300	4024	be	be			
3726	4025	be	be			
5334	4029	be	be			
3785	4033	be	be			
3791	4033	be	be			
5338	4034	be	be			
3831	4041	be	be			
3833	4041	be	be			
3842	5001	be	be			
3860	5004	be	be			
5365	5007	be	be			
5373	5011	be	be			
6041	5012	be	be			
3882	5013	be	be			
3895	5016	be	be			
6047	5020	be	be			
3907	5021	be	be			
3921	5024	be	be			
3935	5028	be	be			
5415	5029	be	be			
3944	5031	be	be			
5435	5040	be	be			
3998	5043	be	be			
4022	5049	be	be			
4024	5049	be	be			
5460	5050	be	be			
4038	5052	be	be			
5472	5057	be	be			
4089	5063	be	be			
6085	5063	be	be			
5515	5065	be	be			
5527	5067	be	be			
4203	6015	be	be			
4216	6016	be	be			
6111	6018	be	be			
5618	8004	be	be			
5620	8004	be	be			
4311	8005	be	be			
4428	9014	be	be			
5688	9014	be	be			
5692	9017	be	be			
5696	9018	be	be			
6147	9019	be	be			
4489	9024	be	be			
4512	10002	be	be			
4516	10002	be	be			
4529	10004	be	be			
6255	10004	be	be			
4561	10010	be	be			
4567	10012	be	be			
4586	10015	be	be			
4588	10015	be	be			
4592	10016	be	be			
1893	6004	bw	bw			
4155	6005	bw	bw			
1318	4012	ast	bwdn			
5752	10005	ast	bwdn			
2319	10007	ast	bwdn			
5781	10014	ast	bwdn			
4664	1020	am	bwdn			
5171	3031	bašm	bwdn			
2730	1051	baše	bwdn			
3970	5036	baše	bwdn			
2081	8008	baše	bwdn			
2822	2006	bašyn	bwdn			
3	1001	bwd	bwdn			
12	1002	bwd	bwdn			
6310	1005	bwd	bwdn			
2597	1030	bwd	bwdn			
423	2001	bwd	bwdn			
432	2002	bwd	bwdn			
438	2003	bwd	bwdn			
442	2003	bwd	bwdn			
6303	2050	bwd	bwdn			
3250	2059	bwd	bwdn			
5037	2059	bwd	bwdn			
869	2061	bwd	bwdn			
5958	2061	bwd	bwdn			
936	2065	bwd	bwdn			
941	2065	bwd	bwdn			
945	2065	bwd	bwdn			
948	3001	bwd	bwdn			
953	3002	bwd	bwdn			
6033	5002	bwd	bwdn			
1756	5046	bwd	bwdn			
6228	5046	bwd	bwdn			
1809	5055	bwd	bwdn			
1812	5055	bwd	bwdn			
1830	5060	bwd	bwdn			
1832	5060	bwd	bwdn			
6230	5060	bwd	bwdn			
6084	5063	bwd	bwdn			
5512	5065	bwd	bwdn			
1880	6002	bwd	bwdn			
1986	7001	bwd	bwdn			
2043	8001	bwd	bwdn			
2078	8007	bwd	bwdn			
2128	9001	bwd	bwdn			
5661	9004	bwd	bwdn			
5663	9004	bwd	bwdn			
2273	10001	bwd	bwdn			
3178	2052	bwdm	bwdn			
6175	1030	bwdn	bwdn			
2764	1055	bwdn	bwdn			
4288	8001	bwdn	bwdn			
6263	1033	bwdnd	bwdn			
6265	1055	bwdnd	bwdn			
970	3003	bwdnd	bwdn			
2785	1056	bwde	bwdn			
1253	4001	bwde	bwdn			
6236	6005	bwde	bwdn			
5	1001	nbwd	bwdn			
9	1001	nbwd	bwdn			
6179	1034	nbwd	bwdn			
425	2001	nbwd	bwdn			
429	2001	nbwd	bwdn			
950	3001	nbwd	bwdn			
1988	7001	nbwd	bwdn			
2275	10001	nbwd	bwdn			
5008	2052	nbwdn	bwdn			
4215	6016	ny	bwdn			
4221	6016	ny	bwdn			
4224	6017	ny	bwdn			
2898	2015	nyst	bwdn			
2371	10015	nyst	bwdn			
3018	2032	nystw	bwdn			
3607	4009	nysty	bwdn			
3629	4015	nysty	bwdn			
3593	4005	nysy	bwdn			
644	2028	est	bwdn			
3541	3044	est	bwdn			
5565	6015	est	bwdn			
1981	6018	est	bwdn			
1656	5027	estm	bwdn			
5627	8005	estm	bwdn			
2980	2026	estyn	bwdn			
634	2027	estyn	bwdn			
3458	3028	by	by			
3478	3033	by	by			
5278	4022	by	by			
5294	4024	by	by			
5298	4024	by	by			
5314	4027	by	by			
5328	4029	by	by			
5332	4029	by	by			
5387	5015	byaban	byaban			
5358	5004	byabwn	byaban			
3490	3033	byčare	byčare			
1011	3011	bydad	bydad			
168	1023	byrwn	byrwn			
392	1053	byrwn	byrwn			
3233	2058	byrwn	byrwn			
914	2062	byrwn	byrwn			
1224	3042	byrwn	byrwn			
1495	4037	byrwn	byrwn			
1499	4038	byrwn	byrwn			
2492	1014	byše ay	byše			
5854	1055	byl	byl			
5757	10005	byn	byn			
6044	5012	pa	pa			
5410	5026	pa	pa			
5420	5030	pa	pa			
6073	5049	pa	pa			
4033	5050	pa	pa			
4124	5067	pa	pa			
4854	2013	pa	pa			
4976	2046	pa	pa			
4978	2046	pa	pa			
5936	2046	pa	pa			
5875	2008	pay	pa			
5885	2015	pay	pa			
6186	2015	pay	pa			
5894	2019	pay	pa			
6200	2031	pay	pa			
5656	9002	padšae	padšae			
3293	2062	pare	pare			
3444	3026	pare	pare			
4868	2016	pak	pak			
3503	3038	palapala	palapal			
938	2065	payyn	payyn			
1188	3039	payyn	payyn			
4067	5059	payyn	payyn			
1842	5061	payyn	payyn			
1870	5066	payyn	payyn			
4198	6014	payyn	payyn			
1958	6015	payyn	payyn			
6309	1005	pxte	pxtn			
3492	3034	pdry	pdr			
2805	2004	pr	pr			
5923	2027	pr	pr			
3062	2039	pr	pr			
3108	2045	pr	pr			
3147	2050	pr	pr			
3408	3019	pr	pr			
3433	3024	pr	pr			
5147	3024	pr	pr			
3462	3028	pr	pr			
6007	4016	pr	pr			
2304	10005	prsyd	prsydn			
3237	2058	pryd	prydn			
1139	3033	pryd	prydn			
4328	8010	pryd	prydn			
2096	8011	pryd	prydn			
214	1029	prydn	prydn			
3504	3038	prydn	prydn			
1223	3042	prydnd	prydn			
2896	2015	ps	ps			
458	2004	pstwn	pstan			
4912	2027	pstwn	pstan			
3391	3015	p	psr			
5477	5058	pšt	pšt			
6080	5060	pšt	pšt			
2578	1029	pšt	pšt			
5815	1030	pšm	pšm			
4252	7004	pše	pše			
4261	7006	pše	pše			
5605	7006	pše	pše			
4273	7007	pše	pše			
4280	7008	pše	pše			
4712	1032	plwtyky	pltyk			
5077	3003	pnj	pnj			
5061	2062	pnj	pnje			
3153	2050	pnyr	pnyr			
5984	3024	pnyr	pnyr			
5157	3027	pnyr	pnyr			
3435	3024	pelw	pelw			
2202	9013	pwst	pwst			
5711	9021	pwst	pwst			
2648	1033	pyda	pyda			
2652	1033	pyda	pyda			
6178	1034	pyda	pyda			
5006	2051	pyda	pyda			
4243	7003	pyda	pyda			
5354	5003	pyr	pyr			
6039	5009	pyr	pyr			
5382	5014	pyr	pyr			
5251	4016	pyrn	pyraen			
4625	1005	pyrzn	pyrzn			
5805	1015	pyrzn	pyrzn			
5807	1023	pyrzn	pyrzn			
4736	1036	pyrzn	pyrzn			
4751	1042	pyrzn	pyrzn			
4766	1047	pyrzn	pyrzn			
2742	1053	pyrzn	pyrzn			
2755	1054	pyrzn	pyrzn			
4788	1055	pyrzn	pyrzn			
4724	1033	pyrzne	pyrzn			
2413	1002	pyrzny	pyrzn			
4641	1007	pyrezn	pyrzn			
5694	9017	pyš	pyš			
124	1014	ta	ta			
162	1022	ta	ta			
254	1030	ta	ta			
308	1035	ta	ta			
331	1041	ta	ta			
354	1046	ta	ta			
3355	3010	ta	ta			
1355	4017	ta	ta			
3844	5002	ta	ta			
3867	5008	ta	ta			
3878	5011	ta	ta			
3909	5022	ta	ta			
4064	5059	ta	ta			
1853	5063	ta	ta			
4106	5065	ta	ta			
4326	8010	ta	ta			
4460	9020	ta	ta			
4465	9021	ta	ta			
5715	9021	ta	ta			
4798	2002	ta	ta			
5072	3002	ta	ta			
3319	3003	ta	ta			
5076	3003	ta	ta			
5078	3003	ta	ta			
6002	3044	ta	ta			
6010	4016	ta	ta			
5659	9003	ta	ta			
5736	10002	ta	ta			
4783	1055	tar	tar			
476	2006	tazgy ea	tazgy			
4646	1011	taze	taze			
4674	1027	taze	taze			
4167	6006	tbr	tbr			
6098	6006	tbr	tbr			
6241	6016	tbry	tbr			
707	2038	taptap	tptp			
3100	2043	taptap	tptp			
3104	2044	taptap	tptp			
3402	3017	taptap	tptp			
5131	3018	taptap	tptp			
5270	4022	tُp tُp	tptp			
5304	4027	tُp tُp	tptp			
1803	5054	trsyd	trsydn			
1952	6014	mytrse	trsydn			
3170	2051	t'ryf	t'ryf			
698	2036	tŕ	tŕ			
699	2036	tŕ	tŕ			
5748	10004	tŕsym	tŕsym			
5759	10005	tŕsym	tŕsym			
4569	10013	tŕsym	tŕsym			
5771	10013	tŕsym	tŕsym			
5184	3039	tُk	tk			
5613	8002	tyke	tke			
5448	5046	tlašy	tlaš			
5621	8004	tle	tle			
4333	8010	tle	tle			
5641	8010	tle	tle			
4356	8013	tle	tle			
4358	8014	tle	tle			
874	2061	tmašay	tmaša			
5044	2059	tmam	tmam			
3255	2060	tmam	tmam			
6219	2062	tmam	tmam			
3495	3035	tmam	tmam			
3827	4040	tmam	tmam			
4497	9026	tmam	tmam			
3843	5001	tng	tng			
5366	5007	tng	tng			
3639	4016	tndwr	tnwr			
2644	1033	te	te			
2950	2022	te	te			
2904	2016	teye	teye			
6278	2050	teye	teye			
2451	1006	tw	tw			
4691	1031	tw	tw			
5640	8010	tw	tw			
5546	6006	tw	tw			
6304	6016	tw	tw			
5572	6017	tw	tw			
215	1029	tw	tw			
2616	1030	tw	tw			
4769	1051	tw	tw			
4855	2013	tw	tw			
537	2014	tw	tw			
2935	2020	tw	tw			
4882	2021	tw	tw			
2953	2022	tw	tw			
3015	2032	tw	tw			
3238	2058	tw	tw			
3286	2062	tw	tw			
5067	2062	tw	tw			
3316	3002	tw	tw			
5109	3010	tw	tw			
3442	3026	tw	tw			
3484	3033	tw	tw			
3515	3039	tw	tw			
5188	3042	tw	tw			
3529	3043	tw	tw			
3638	4016	tw	tw			
5345	4037	tw	tw			
5386	5015	tw	tw			
5388	5015	tw	tw			
3919	5024	tw	tw			
3948	5032	tw	tw			
5425	5033	tw	tw			
4227	6018	tw	tw			
4239	7003	tw	tw			
4249	7004	tw	tw			
2469	1009	tw	tw			
101	1011	tw	tw			
2511	1015	tw	tw			
4652	1018	tw	tw			
2535	1020	tw	tw			
2573	1027	tw	tw			
5821	1031	tw	tw			
2681	1036	tw	tw			
2717	1047	tw	tw			
3000	2031	tw	tw			
4960	2042	tw	tw			
4962	2042	tw	tw			
5932	2042	tw	tw			
4993	2049	tw	tw			
4995	2049	tw	tw			
5940	2049	tw	tw			
5140	3023	tw	tw			
3592	4005	tw	tw			
3605	4009	tw	tw			
3628	4015	tw	tw			
3656	4019	tw	tw			
5265	4019	tw	tw			
5293	4024	tw	tw			
5297	4024	tw	tw			
6022	4024	tw	tw			
5327	4029	tw	tw			
5331	4029	tw	tw			
6030	4029	tw	tw			
1679	5032	tw	tw			
5543	6005	tw	tw			
4173	6008	tw	tw			
6312	6016	tw	tw			
5577	6018	tw	tw			
5708	9020	tw	tw			
4550	10009	tw	tw			
2353	10013	tw	tw			
4721	1033	twy	tw			
2422	1003	twy	tw			
3858	5004	twy	tw			
5384	5015	twy	tw			
3917	5024	twy	tw			
4016	5048	twy	tw			
4133	6002	twy	tw			
1341	4016	ew	tw			
6052	5022	twana´y	twanayy			
1661	5027	twana´y	twanayy			
3274	2062	btwne	twanstn			
2291	10003	twanstnd	twanstn			
2374	10015	mytwanyd	twanstn			
1747	5044	ntwnst	twanstn			
5628	8005	nmytwnm	twanstn			
4055	5057	nmytwne	twanstn			
6225	5012	twr	twr			
5380	5013	twr	twr			
5398	5021	twr	twr			
5413	5028	twr	twr			
3199	2054	tyz	tyz			
3201	2055	tyz	tyz			
3202	2055	tyz	tyz			
5151	3025	tyz	tyz			
3454	3027	tyz	tyz			
5162	3031	tyz	tyz			
3770	4030	ja	ja			
4564	10011	ja	ja			
5615	8002	jayy	ja			
4390	9007	jrát	jrát			
4026	5049	jryan	jryan			
885	2062	jlw	jlw			
902	2062	jlw	jlw			
3777	4031	jlwy	jlw			
3779	4031	jlwy	jlw			
6292	9012	jlwy	jlw			
2436	1005	jm'	jm'			
2752	1054	jm'	jm'			
3499	3037	jm'	jm'			
4034	5051	jm'	jm'			
4036	5052	jm'	jm'			
4957	2041	jng	jng			
5931	2042	jng	jng			
4985	2047	jng	jng			
5939	2049	jng	jng			
5014	2055	jng	jng			
6281	2061	jng	jng			
5137	3022	jng	jng			
3509	3038	jng	jng			
6019	4023	jng	jng			
6021	4024	jng	jng			
6029	4029	jng	jng			
5360	5004	jngl	jngl			
5385	5015	jngl	jngl			
3920	5024	jngl	jngl			
5412	5027	jngl	jngl			
3949	5032	jngl	jngl			
4017	5048	jngl	jngl			
1944	6012	jngl	jngl			
4240	7003	jngl	jngl			
4250	7004	jngl	jngl			
4517	10002	jngl	jngl			
6162	10005	jngl	jngl			
4544	10007	jngl	jngl			
4134	6002	jngly	jngl			
6127	9001	jngly	jngl			
4505	10001	jngly	jngl			
4974	2046	myjm	jeydn			
6032	5002	jwan	jwan			
2756	1055	jwr	jwr			
4007	5046	jwr	jwr			
5823	1032	jwry	jwr			
5754	10005	jwry	jwr			
5768	10013	jwry	jwr			
2482	1011	čaŕ	čaŕ			
4660	1020	čaŕ	čaŕ			
5810	1027	čaŕ	čaŕ			
5991	3031	čl	čak			
636	2027	čra	čra			
2989	2029	čra	čra			
2997	2031	čra	čra			
3327	3004	čra	čra			
3373	3011	čra	čra			
3487	3033	čše	čšm			
5176	3033	čše	čšm			
4154	6005	čŕdr	čŕdr			
2484	1011	čle	čle			
5812	1027	čle	čle			
4642	1008	čnd	čnd			
4683	1030	čnd	čnd			
4685	1030	čnd	čnd			
3521	3041	kndn	čndan			
4469	9021	čng	čng			
4713	1032	če	če			
4893	2024	če	če			
3189	2052	če	če			
5504	5064	če	če			
5513	5065	če	če			
5753	10005	če	če			
5767	10013	če	če			
2878	2013	če	če			
3876	5010	če	če			
6143	9018	če	če			
992	3007	čy	če			
5443	5041	čy	če			
6146	9019	čy	če			
3897	5017	čy	če			
5071	3002	čear	čear			
3318	3003	čear	čear			
5075	3003	čear	čear			
5796	1003	čwb	čwb			
5623	8005	čwn	čwn			
6174	1030	čyde	čydn			
4941	2036	čyz	čyz			
4965	2043	čyz	čyz			
4780	1055	čyz ea´y	čyz			
5632	8009	čyze	čyz			
5637	8010	čyze	čyz			
4768	1051	čyzy	čyzy			
6060	5040	ħaźr	ħaźr			
3992	5042	ħaźr	ħaźr			
3871	5009	ħal	ħal			
5374	5011	ħal	ħal			
5762	10010	ħal	ħal			
3781	4032	ħala	ħala			
2352	10013	ħala	ħala			
3386	3014	angwre	ħbeangwr			
446	2003	ħbe angwr	ħbeangwr			
2819	2006	ħbe angwr	ħbeangwr			
4842	2011	ħbe angwr	ħbeangwr			
4874	2018	ħbe angwr	ħbeangwr			
5915	2025	ħbe angwr	ħbeangwr			
5921	2026	ħbe angwr	ħbeangwr			
3366	3010	ħbe angwr	ħbeangwr			
5124	3013	ħbe angwr	ħbeangwr			
6137	9014	ħrş	ħrş			
3506	3038	ħsab	ħsab			
5652	9001	ħsab	ħsab			
6011	4019	ħsabِ	ħsab			
3772	4030	ħsaby	ħsaby			
2906	2016	ħna	ħna			
553	2016	ħnayy	ħnayy			
4613	1002	ħyaţ	ħyaţ			
3631	4016	ħyaţ	ħyaţ			
1553	5006	ħyrany	ħyrt			
1669	5029	ħyle ay	ħyle			
5501	5063	ħyle ay	ħyle			
6232	5067	ħyle gr	ħyle gr			
4409	9011	ħyle gr	ħyle gr			
6166	10014	ħyle gr	ħyle gr			
6168	10014	ħylegry	ħyle gr			
3857	5004	ħywan	ħywan			
5411	5027	ħywan	ħywan			
6165	10014	ħywan	ħywan			
6121	7005	ħywwn	ħywan			
4945	2039	xak	xak			
4970	2045	xak	xak			
3409	3019	xak	xak			
5238	4013	xak	xak			
2412	1002	xale	xale			
4624	1005	xale	xale			
4640	1007	xale	xale			
5804	1015	xale	xale			
5806	1023	xale	xale			
4723	1033	xale	xale			
2741	1053	xale	xale			
2754	1054	xale	xale			
4232	7002	xale xrse	xale-xrse			
2659	1033	xaly	xaly			
3955	5032	xane ay	xane			
3466	3030	xwne	xane			
1269	4002	xwne	xane			
4630	1005	xwne	xane			
4679	1028	xwne	xane			
2588	1029	xwne	xane			
2594	1030	xwne	xane			
2617	1030	xwne	xane			
4813	2006	xwne	xane			
4834	2010	xwne	xane			
6269	2024	xwne	xane			
3164	2050	xwne	xane			
3226	2057	xwne	xane			
4611	1001	xda	xda			
5867	2001	xday	xda			
5237	4013	xwrde	xrde			
5583	7003	xrs	xrs			
2001	7004	xrs	xrs			
5269	4020	xrse	xrs			
3680	4022	xrse	xrs			
4246	7004	xrse	xrs			
5589	7005	xrse	xrs			
5601	7006	xrse	xrs			
5744	10003	xrgwš	xrgwš			
2326	10009	xrgwš	xrgwš			
4596	10017	xrgwš	xrgwš			
2255	9023	xrydy	xrydn			
1293	4006	myxre	xrydn			
1322	4013	myxre	xrydn			
878	2062	xlaşe	xlaşe			
1578	5013	xlaşe	xlaşe			
1664	5028	xlaşe	xlaşe			
1754	5046	xlaşe	xlaşe			
1773	5049	xlaşe	xlaşe			
2162	9008	xlaşe	xlaşe			
4427	9014	bxwabwne	xwabandn			
4256	7005	myxwabm	xwabydn			
2011	7004	myxwabn	xwabydn			
4808	2005	xwast	xwastn			
5423	5033	xwasty	xwastn			
3438	3025	myxwad	xwastn			
3470	3031	myxwad	xwastn			
3991	5041	myxwad	xwastn			
4434	9014	myxwad	xwastn			
3325	3004	myxwast	xwastn			
2624	1031	myxwam	xwastn			
4440	9015	myxway	xwastn			
4706	1031	myxwaym	xwastn			
73	1009	xwb	xwb			
2480	1011	xwb	xwb			
2481	1011	xwb	xwb			
2491	1013	xwb	xwb			
4666	1021	xwb	xwb			
2548	1023	xwb	xwb			
5808	1027	xwb	xwb			
5809	1027	xwb	xwb			
4054	5057	xwb	xwb			
5724	9022	xwb	xwb			
4546	10007	xwby	xwb			
5225	4006	xwde	xwd			
103	1011	bxwr	xwrdn			
2537	1020	bxwr	xwrdn			
2575	1027	bxwr	xwrdn			
3660	4019	bxwr	xwrdn			
2072	8006	bxwr	xwrdn			
78	1009	bxwrm	xwrdn			
92	1011	bxwrm	xwrdn			
180	1025	bxwrm	xwrdn			
5630	8005	bxwrm	xwrdn			
2160	9007	bxwre	xwrdn			
5377	5012	bxwry	xwrdn			
5397	5020	bxwry	xwrdn			
2378	10015	bxwryd	xwrdn			
3784	4032	bxwrym	xwrdn			
4575	10013	bxwrym	xwrdn			
5195	3045	bxwryn	xwrdn			
3364	3010	xwrd	xwrdn			
1583	5013	xwrd	xwrdn			
1626	5021	xwrd	xwrdn			
1666	5028	xwrd	xwrdn			
3969	5035	xwrd	xwrdn			
2105	8011	xwrd	xwrdn			
2146	9004	xwrd	xwrdn			
2177	9009	xwrd	xwrdn			
2194	9011	xwrd	xwrdn			
2267	9025	xwrd	xwrdn			
2570	1027	xwrdm	xwrdn			
3132	2049	xwrdm	xwrdn			
3136	2049	xwrdm	xwrdn			
3422	3023	xwrdm	xwrdn			
3760	4029	xwrdm	xwrdn			
3763	4029	xwrdm	xwrdn			
404	1054	xwrdnd	xwrdn			
3074	2040	xwrde	xwrdn			
3078	2040	xwrde	xwrdn			
5929	2041	xwrde	xwrdn			
3119	2046	xwrde	xwrdn			
3123	2046	xwrde	xwrdn			
5937	2047	xwrde	xwrdn			
800	2053	xwrde	xwrdn			
855	2059	xwrde	xwrdn			
1058	3021	xwrde	xwrdn			
1062	3021	xwrde	xwrdn			
5170	3031	xwrde	xwrdn			
3655	4019	xwrde	xwrdn			
3703	4023	xwrde	xwrdn			
3706	4023	xwrde	xwrdn			
3754	4028	xwrde	xwrdn			
3757	4028	xwrde	xwrdn			
4389	9006	xwrde	xwrdn			
2208	9014	xwrde	xwrdn			
5709	9020	xwrdy	xwrdn			
178	1025	myxwam	xwrdn			
4445	9016	myxwam	xwrdn			
1346	4016	myxwr	xwrdn			
4730	1035	myxwrd	xwrdn			
1369	4019	myxwre	xwrdn			
1447	4033	myxwre	xwrdn			
1450	4033	myxwre	xwrdn			
2468	1008	nxwrdm	xwrdn			
3086	2042	nxwrdm	xwrdn			
3090	2042	nxwrdm	xwrdn			
3713	4024	nxwrdm	xwrdn			
3717	4024	nxwrdm	xwrdn			
5191	3044	nxwryn	xwrdn			
1460	4034	nmyxwre	xwrdn			
1462	4035	nmyxwre	xwrdn			
2586	1029	xwš bš	xwšbaš			
5719	9022	xwnryzy	xwnryzy			
4493	9025	xwnryzy	xwnryzy			
4143	6003	xys	xys			
4145	6004	xys	xys			
3146	2050	xyky	xyk			
2490	1013	xyly	xyly			
4665	1021	xyly	xyly			
173	1024	xyly	xyly			
250	1030	xyly	xyly			
2076	8007	xyly	xyly			
2150	9005	xyly	xyly			
4405	9010	xyly	xyly			
2197	9012	xyly	xyly			
4580	10014	xyly	xyly			
5779	10014	xyly	xyly			
3980	5038	daxl	daxl			
5846	1055	dad	dad			
5849	1055	dad	dad			
6299	1055	dad	dad			
3377	3011	dad	dad			
2687	1039	bde	dadn			
2707	1044	bde	dadn			
2723	1050	bde	dadn			
5263	4018	bde	dadn			
1277	4003	bde	dadn			
1784	5050	bdym	dadn			
2689	1040	dad	dadn			
2709	1045	dad	dadn			
5098	3008	dad	dadn			
4320	8009	dad	dadn			
3999	5043	dadm	dadn			
2670	1035	dadnd	dadn			
2986	2027	mydad	dadn			
24	1004	mydad	dadn			
3788	4033	myde	dadn			
