通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
3276	2062	گاز بگیره دندون نداشت اومد پنج باندازه تمام بدنش زخمی کنه				
2375	10015	گاو را				
6177	1033	گذاشته بودند				
4336	8010	گردن گرگه				
1003	3010	گرگ افتاد بناء کرد اینا ر یکی یکی شنگول و منگول و خورد و حبه انگور رفت تو یه سوراخه قایم شد				
1032	3016	گرگ اومد برد				
5169	3031	گرگ را				
1432	4031	گرگه ر				
1283	4003	گرگه میاد در میزنه ، های در میزنه				
397	1054	گرگه و شغاله				
2628	1031	گرگه و شیره و شغاله				
651	2030	گریه کردن				
2990	2029	گریه میکنی				
2999	2031	گریه میکنی				
490	2007	گفت اگر یه وقت مادر تونم				
542	2015	گفتند نه ، پس دست و پای مامانشون نیست ، گفت دست و پای مادر ما ، حنائیه				
4230	7001	گنبد کبود				
5634	8010	گوشت و				
3543	3045	گول بخورین				
673	2033	گول زد				
1015	3012	گول زد				
1433	4031	گول میزنه				
3538	3044	گول نخورین				
1457	4034	لباش و				
1412	4026	لقد کردن				
1383	4020	لقد میزنه				
1390	4021	لقد میزنه				
1391	4021	لقد میزنه				
3401	3017	لونه گرگ				
672	2033	ما ر				
519	2011	مادر تون				
4829	2008	مادر ما				
2874	2012	مادر ما				
5887	2015	مادر ما				
3343	3006	مادر ما				
989	3006	مادر ما دم داره				
527	2012	مادر ما هیچ وقت به این زودی بر نمی گشت				
3591	4005	مادر من				
1289	4005	مادر من تو نیسی ، سفیده				
4999	2050	ماستی که قبلاً تهیه کرده بود				
2325	10009	مال تو				
2327	10009	مال روباه				
2331	10009	مال من				
4877	2019	مامان ما				
5928	2031	مامان ما				
3606	4009	مامان من				
3608	4010	مامان من				
1316	4012	مامان من				
3627	4015	مامان من				
1309	4010	مامان من سیاست				
1266	4002	مامانش بزه				
1359	4018	مامانش که میاد				
4343	8011	ماه و				
4351	8012	ماه و				
3810	4036	مثل ، مانند				
1478	4036	مثل ، مانند فوتبال				
1199	3040	مثل من که الان دندون ندارم				
4075	5060	مثل نردبان				
284	1033	محتوی توی کدو رو				
1939	6012	مدت ها سال ها				
4607	10021	مردن گرگ				
4163	6005	مریض میکنی				
5588	7005	مزاحم شد				
4560	10010	مشتِ محکمی				
4629	1005	مقداری نون که به روزه قبل پخته بود				
1618	5019	مگر انسان چیه				
1649	5025	مگه این انسان چیه				
1026	3014	من اینجایم				
610	2024	من چه قدر به این بچه ها سفارش کردم که این در خونه رو باز نذارین ، بازم واگذاشتن				
4314	8005	من چون روزه دارم روزه هستم				
758	2049	من خوردم شنگول تو ، من خوردم منگول تو ، فردام میام به جنگ تو				
1070	3023	من خوردم شنگول تو منگولت فردام میام به جنگت				
102	1011	من رو				
3518	3040	من که الان دندون ندارم				
2836	2006	من مادر تونم				
986	3005	من مادر تونم				
2019	7005	من میخوابم هر کی اومد مزاحم شد خرسه مثلاً بزنش یا چیزش کنه دورش کنه حیوون وحشی اومد				
259	1031	من میخوام برگردم حقیقتش تو راه این گرگه و شیره و شغاله سر راه من و گرفتند به من گفتن که ما میخوایم تو رو بخوریمت				
2630	1031	من و				
3941	5030	من و				
5457	5049	من و				
3091	2042	منگول تو				
3137	2049	منگول تو				
3718	4024	منگول تو				
3764	4029	منگول تو				
470	2006	منگول من				
2864	2011	منگول من				
2923	2018	منگول من				
4904	2025	منگول من				
4909	2026	منگول من				
3079	2040	منگول من				
6205	2041	منگول من				
3124	2046	منگول من				
6207	2047	منگول من				
1063	3021	منگول من				
3587	4004	منگول من				
3601	4008	منگول من				
3621	4014	منگول من				
3645	4018	منگول من				
3707	4023	منگول من				
3758	4028	منگول من				
1050	3020	منم				
720	2040	منم منم بز بز قندی ، شاخم به هوا سمم بلندی ، کی خورده شنگول من ، کی خورده منگول من				
745	2046	منم منم بز زنگوله به پا ، ور میجم دو پا دو پا ، کی خورده شنگول من ، کی خورده منگول من				
1418	4028	منم منم بزبزا دو شاخ دارم در هوا ، کی خورده شنگول من کی خورده منگول من				
1398	4023	منم منم بزبزا دو شاخ دارم در هوا ، کی خورده شنگول من کی خورده منگول من کی فردا میاد به جنگ من				
232	1030	مهمان بود				
475	2006	مواظب باشین				
4407	9010	مواظبت بکنم				
4397	9008	مواظبت میکنم				
1425	4030	میدانی حسابی				
6218	2061	میدون جنگ				
2383	10016	میل فرمایید				
2388	10017	میل کنید				
3257	2060	ناخنای این پنجه هاشم				
862	2060	ناخنای این پنجه هاشم همه ر				
2151	9005	ناراحت شد				
2198	9012	ناراحت شد				
846	2059	ناراحت شده بود				
3184	2052	نبودن من				
479	2006	نزدیک خونه ما				
1107	3028	نسبت شما				
3349	3008	نشون داد				
2087	8009	نشون داد				
4206	6015	نگاه کن				
1967	6016	نگاه میکنه				
1279	4003	نگه دارم				
4316	8005	نمیتونم اون گوشتو بخورم				
183	1026	نه				
1969	6016	نه اثری ا اون زخمه نی				
1972	6016	نه اثری از اون تبری که من زدم تو سر تو نی				
1925	6009	نه باید بزنی				
81	1010	نه بذار				
1922	6008	نه تو رفیق منی شوخی کردم				
5799	1005	نون که به روزه قبل پخته بود				
1522	4042	هاچین و واچین				
1755	5046	هر جور				
5698	9019	هر چی				
4456	9019	هر چی به شما گف				
2283	10002	هر سه تا				
1743	5044	هر کاری				
4265	7006	هر کاری				
4271	7007	هر کاری				
2030	7007	هر کاری میکنه				
5586	7005	هر کی				
4257	7005	هر کی اومد مزاحم شد				
4416	9012	هر کی بیاد جلوی من				
2200	9012	هر کی بیاد جلوی من پدرش درمیارم				
722	2041	هر کی خورده شنگول من ، منگول من				
747	2047	هر کی خورده شنگول من منگول من				
3960	5033	هر وقت				
1693	5033	هر وقت خواستی استراحت کنی				
5005	2051	همچین مصیبتی				
1863	5065	همسرم آبجوش بیار				
770	2050	همه رو				
4041	5053	همه شیرا				
852	2059	همین آقا گرگه				
4587	10015	هنگام ظهر				
3043	2036	هوای چیز				
4601	10019	هوش و فراست				
8	1001	هیچ کس				
428	2001	هیچ کس				
2875	2012	هیچ وقت				
3357	3010	وا کرد				
3477	3032	وا کرد				
1095	3027	وا کردید				
3545	3045	وا کنین				
5086	3004	وا نکنین				
247	1030	واسه نوه هاشو				
317	1037	والله ندیدم				
363	1048	والله ندیدم				
340	1043	والله ندیدم ، بالله ندیدم				
3114	2046	ور میجم				
1501	4038	ور میدارم				
4781	1055	وسایل کشاورزی				
2770	1055	وسایل کشاورزی که ، داشتند به داد و فریاد این میرسند				
1019	3013	وقتی اومد				
680	2035	وقتی باز کردیم				
1128	3032	وقتی در همبونه ر وا کرد				
586	2021	وقتی دست و پاشو کرد تو				
561	2016	وقتی رنگ گرفت				
560	2016	وقتی رنگ گرفت و به دستاش مالید				
541	2015	وقتی کرد دیدن نه				
972	3004	وقتی میخواست بره چرا				
147	1020	وقتیکه بر میگردم				
464	2005	وقتیکه خواست بره به صحرا				
191	1027	وقتیکه سر زدم و دیدار تازه کردم و غذاهای خوب خوب اونجا خوردم و چاق و چله شدم				
1274	4003	وقتیکه میره به صحرا				
1281	4003	وقتیکه میره به صحرا				
3576	4003	وقتیکه میره به صحرا				
3129	2048	ول نمیکنه				
755	2048	ول نمیکنه بز بز قندی				
2398	10019	یاد گرفتی				
2039	7008	یارو رو				
1901	6005	یالات چقدر بو گرفته من دیگه اصلاً با تو نمیگردم منو مریض میکنی				
4142	6003	یالای شیره				
2776	1055	یخاله پیرزن				
4522	10003	یک آهو				
2700	1042	یک پیرزن				
2719	1047	یک پیرزن				
1424	4030	یک جا				
2729	1051	یک چیزی				
4524	10003	یک خرگوش				
1487	4037	یک دفعه				
3430	3024	یک دونه				
1074	3024	یک دونه همبونه پر کره و پنیر				
4501	10001	یک روباه				
4499	10001	یک شیر				
2277	10001	یک شیر و یک روباه و گرگی				
3248	2059	یک طرفم				
4520	10003	یک گاو				
2292	10003	یک گاو و یک آهو و یک خرگوش				
2042	8001	یک گرگی				
2445	1005	یک مقداری نون که به روزه قبل پخته بود				
1471	4036	یک میدان				
1110	3028	یک همبونه				
4383	9004	یکی از بچه های این				
2145	9004	یکی از بچه های این را				
2175	9009	یکی از بچه های دیگشو				
3362	3010	یکی یکی				
4060	5058	یکی یکی				
4074	5060	یکی یکی				
1851	5063	یکی یکی				
4804	2005	یه				
4132	6002	یه آدم				
3896	5016	یه اسب				
5689	9014	یه استانی				
5456	5049	یه انسان				
4028	5049	یه انسان من و ا پا در آورده				
1884	6003	یه بار				
1942	6012	یه بار				
1995	7003	یه بار				
2006	7004	یه بار				
1885	6003	یه بارون عظیمی				
952	3002	یه بز بز قندی				
1523	4042	یه پاشو				
2012	7004	یه پشه				
2022	7006	یه پشه				
2638	1032	یه پلوتیکی				
2683	1036	یه پیرزن				
1906	6006	یه تبر				
4300	8003	یه تله ایه				
4294	8002	یه تیکه				
4297	8002	یه جایی				
4362	9001	یه جنگلی که زندگی میکرد				
2635	1032	یه جوری اینا				
263	1032	یه جوری اینا رو				
1141	3033	یه چشه				
2425	1003	یه چوب کبریت				
2414	1002	یه حیاط				
13	1002	یه حیاط داشت و قد یه غربیل				
1689	5032	یه خانه ای				
4241	7003	یه خرس				
1998	7003	یه خرس رو				
3596	4006	یه خوده				
1292	4006	یه خوده گچ				
3616	4013	یه خورده				
1321	4013	یه خورده خاک زغال				
763	2050	یه خیکی				
4048	5054	یه درخت				
15	1003	یه درخت سنجد				
1861	5065	یه دفعه				
4115	5065	یه دفعه				
3210	2056	یه دونه				
829	2057	یه دونه				
3555	4001	یه دونه				
3557	4001	یه دونه				
3559	4001	یه دونه				
5206	4001	یه دونه				
822	2056	یه دونه از این همبونه ها رو				
1252	4001	یه دونه بزه				
1255	4001	یه دونه شنگول				
3562	4001	یه دونه گل خربیزک				
1257	4001	یه دونه منگول				
2477	1011	یه دیداری تازه				
88	1011	یه دیداری تازه کنم				
4286	8001	یه روباهی				
2139	9004	یه روباهی				
2809	2005	یه روز				
2049	8002	یه روز				
463	2005	یه روز از روزا				
2140	9004	یه روزی				
23	1004	یه سنجد				
2034	7008	یه سنگ				
5110	3010	یه سوراخه				
3861	5004	یه شتر				
5693	9017	یه شرط				
2456	1006	یه شغاله				
4130	6002	یه شیر				
1877	6002	یه شیر و یه آدم				
2127	9001	یه شیری				
4615	1002	یه غربیل				
1687	5032	یه قفس				
1709	5037	یه قفس قوی				
2646	1033	یه کدوئی				
275	1033	یه کدوئی رو				
31	1005	یه کیسه ای				
2505	1014	یه گرگه				
4429	9014	یه گرگی				
